Time, x, y, z, view_x, view_y, view_z
34.042, 1.981, 1.087, 1.145, 0.613, 0.000, 0.790
34.083, 1.986, 1.087, 1.152, 0.613, 0.000, 0.790
34.125, 1.991, 1.087, 1.159, 0.613, 0.000, 0.790
34.167, 1.996, 1.087, 1.165, 0.614, 0.000, 0.790
34.208, 2.002, 1.087, 1.172, 0.614, 0.000, 0.790
34.250, 2.007, 1.087, 1.179, 0.614, 0.000, 0.789
34.292, 2.012, 1.087, 1.185, 0.614, 0.000, 0.789
34.333, 2.017, 1.087, 1.192, 0.614, 0.000, 0.789
34.375, 2.022, 1.087, 1.198, 0.614, 0.000, 0.789
34.417, 2.027, 1.087, 1.205, 0.614, 0.000, 0.789
34.458, 2.032, 1.087, 1.211, 0.615, 0.000, 0.789
34.500, 2.037, 1.087, 1.217, 0.615, 0.000, 0.789
34.542, 2.042, 1.087, 1.224, 0.615, 0.000, 0.789
34.583, 2.046, 1.087, 1.230, 0.615, 0.000, 0.789
34.625, 2.051, 1.087, 1.236, 0.615, 0.000, 0.788
34.667, 2.056, 1.087, 1.242, 0.615, 0.000, 0.788
34.708, 2.060, 1.087, 1.248, 0.616, -0.000, 0.788
34.750, 2.065, 1.087, 1.254, 0.616, -0.000, 0.788
34.792, 2.070, 1.087, 1.259, 0.616, -0.000, 0.788
34.833, 2.074, 1.087, 1.265, 0.617, -0.000, 0.787
34.875, 2.079, 1.087, 1.271, 0.617, -0.000, 0.787
34.917, 2.083, 1.087, 1.276, 0.617, -0.000, 0.787
34.958, 2.087, 1.087, 1.282, 0.618, -0.000, 0.787
35.000, 2.091, 1.087, 1.287, 0.618, -0.000, 0.786
35.042, 2.096, 1.087, 1.293, 0.618, -0.000, 0.786
35.083, 2.100, 1.087, 1.298, 0.618, -0.000, 0.786
35.125, 2.104, 1.087, 1.303, 0.619, -0.000, 0.786
35.167, 2.108, 1.087, 1.308, 0.619, -0.000, 0.785
35.208, 2.112, 1.087, 1.313, 0.619, -0.000, 0.785
35.250, 2.116, 1.087, 1.318, 0.619, -0.000, 0.785
35.292, 2.120, 1.087, 1.323, 0.620, -0.000, 0.785
35.333, 2.123, 1.087, 1.328, 0.620, -0.000, 0.785
35.375, 2.127, 1.087, 1.333, 0.620, -0.000, 0.784
35.417, 2.131, 1.087, 1.337, 0.621, -0.000, 0.784
35.458, 2.134, 1.087, 1.342, 0.621, 0.000, 0.784
35.500, 2.138, 1.087, 1.347, 0.621, 0.000, 0.784
35.542, 2.141, 1.087, 1.351, 0.621, -0.000, 0.784
35.583, 2.145, 1.087, 1.355, 0.622, -0.000, 0.783
35.625, 2.148, 1.087, 1.360, 0.622, -0.000, 0.783
35.667, 2.152, 1.087, 1.364, 0.622, -0.000, 0.783
35.708, 2.155, 1.087, 1.368, 0.623, -0.000, 0.782
35.750, 2.158, 1.087, 1.372, 0.623, -0.000, 0.782
35.792, 2.161, 1.087, 1.376, 0.623, -0.000, 0.782
35.833, 2.164, 1.087, 1.380, 0.624, -0.000, 0.782
35.875, 2.167, 1.087, 1.383, 0.624, -0.000, 0.782
35.917, 2.170, 1.087, 1.387, 0.624, -0.000, 0.781
35.958, 2.173, 1.087, 1.391, 0.624, -0.000, 0.781
36.000, 2.176, 1.087, 1.394, 0.625, -0.000, 0.781
36.042, 2.179, 1.087, 1.397, 0.625, -0.000, 0.781
36.083, 2.181, 1.087, 1.401, 0.625, -0.000, 0.780
36.125, 2.184, 1.087, 1.404, 0.626, -0.000, 0.780
36.167, 2.186, 1.087, 1.407, 0.626, -0.000, 0.780
36.208, 2.189, 1.087, 1.410, 0.626, -0.000, 0.780
36.250, 2.191, 1.087, 1.413, 0.626, -0.000, 0.780
36.292, 2.194, 1.087, 1.416, 0.626, -0.000, 0.779
36.333, 2.196, 1.087, 1.419, 0.627, -0.000, 0.779
36.375, 2.198, 1.087, 1.422, 0.627, -0.000, 0.779
36.417, 2.200, 1.087, 1.424, 0.627, -0.000, 0.779
36.458, 2.202, 1.087, 1.427, 0.627, -0.000, 0.779
36.500, 2.204, 1.087, 1.429, 0.627, -0.000, 0.779
36.542, 2.206, 1.087, 1.432, 0.628, -0.000, 0.779
36.583, 2.208, 1.087, 1.434, 0.628, -0.000, 0.778
36.625, 2.209, 1.087, 1.436, 0.628, -0.000, 0.778
36.667, 2.211, 1.087, 1.438, 0.628, -0.000, 0.778
36.708, 2.213, 1.087, 1.440, 0.628, -0.000, 0.778
36.750, 2.214, 1.087, 1.442, 0.628, -0.000, 0.778
36.792, 2.216, 1.087, 1.444, 0.629, -0.000, 0.778
36.833, 2.217, 1.087, 1.445, 0.629, -0.000, 0.778
36.875, 2.218, 1.087, 1.447, 0.629, -0.000, 0.778
36.917, 2.219, 1.087, 1.448, 0.629, -0.000, 0.777
36.958, 2.220, 1.087, 1.450, 0.629, -0.000, 0.777
37.000, 2.221, 1.087, 1.451, 0.629, -0.000, 0.777
37.042, 2.222, 1.087, 1.452, 0.629, -0.000, 0.777
37.083, 2.223, 1.087, 1.453, 0.629, -0.000, 0.777
37.125, 2.224, 1.087, 1.454, 0.629, -0.000, 0.777
37.167, 2.225, 1.087, 1.455, 0.629, -0.000, 0.777
37.208, 2.225, 1.087, 1.456, 0.630, 0.000, 0.777
37.250, 2.226, 1.087, 1.457, 0.630, 0.000, 0.777
37.292, 2.226, 1.087, 1.457, 0.630, 0.000, 0.777
37.333, 2.227, 1.087, 1.458, 0.630, 0.000, 0.777
37.375, 2.227, 1.087, 1.458, 0.630, 0.000, 0.777
37.417, 2.227, 1.087, 1.458, 0.630, 0.000, 0.777
37.458, 2.227, 1.087, 1.458, 0.630, 0.000, 0.777
37.500, 2.227, 1.087, 1.458, 0.630, 0.000, 0.777
