Time, x, y, z, view_x, view_y, view_z
16.917, -0.768, 1.592, -0.283, -0.829, -0.081, -0.554
16.958, -0.780, 1.592, -0.278, -0.833, -0.081, -0.547
17.000, -0.793, 1.592, -0.273, -0.837, -0.081, -0.541
17.042, -0.805, 1.592, -0.268, -0.842, -0.081, -0.534
17.083, -0.817, 1.592, -0.263, -0.846, -0.081, -0.528
17.125, -0.830, 1.592, -0.257, -0.849, -0.081, -0.522
17.167, -0.842, 1.593, -0.252, -0.853, -0.081, -0.515
17.208, -0.854, 1.593, -0.247, -0.857, -0.081, -0.509
17.250, -0.866, 1.593, -0.241, -0.860, -0.081, -0.503
17.292, -0.878, 1.593, -0.236, -0.864, -0.081, -0.498
17.333, -0.890, 1.593, -0.230, -0.867, -0.081, -0.492
17.375, -0.901, 1.593, -0.224, -0.870, -0.081, -0.486
17.417, -0.913, 1.593, -0.218, -0.873, -0.081, -0.481
17.458, -0.925, 1.593, -0.213, -0.876, -0.081, -0.475
17.500, -0.936, 1.593, -0.207, -0.879, -0.081, -0.471
17.542, -0.948, 1.593, -0.201, -0.881, -0.081, -0.466
17.583, -0.959, 1.593, -0.195, -0.884, -0.081, -0.461
17.625, -0.970, 1.593, -0.189, -0.886, -0.081, -0.456
17.667, -0.982, 1.593, -0.182, -0.888, -0.081, -0.452
17.708, -0.993, 1.593, -0.176, -0.890, -0.081, -0.448
17.750, -1.004, 1.593, -0.170, -0.892, -0.081, -0.445
17.792, -1.014, 1.593, -0.164, -0.894, -0.081, -0.441
17.833, -1.025, 1.593, -0.158, -0.896, -0.081, -0.437
17.875, -1.036, 1.593, -0.152, -0.897, -0.081, -0.434
17.917, -1.047, 1.593, -0.145, -0.898, -0.081, -0.432
17.958, -1.057, 1.593, -0.139, -0.900, -0.081, -0.429
18.000, -1.068, 1.593, -0.133, -0.901, -0.081, -0.426
18.042, -1.078, 1.593, -0.127, -0.902, -0.081, -0.424
18.083, -1.088, 1.593, -0.120, -0.903, -0.081, -0.422
18.125, -1.099, 1.593, -0.114, -0.903, -0.081, -0.421
18.167, -1.109, 1.593, -0.108, -0.904, -0.081, -0.420
18.208, -1.119, 1.593, -0.102, -0.905, -0.081, -0.419
18.250, -1.129, 1.593, -0.095, -0.905, -0.081, -0.417
18.292, -1.139, 1.593, -0.089, -0.905, -0.081, -0.417
18.333, -1.148, 1.593, -0.083, -0.905, -0.081, -0.417
18.375, -1.158, 1.593, -0.077, -0.905, -0.081, -0.418
18.417, -1.168, 1.593, -0.071, -0.905, -0.081, -0.418
18.458, -1.177, 1.593, -0.065, -0.905, -0.081, -0.418
18.500, -1.187, 1.593, -0.059, -0.904, -0.081, -0.419
18.542, -1.196, 1.593, -0.053, -0.903, -0.081, -0.421
18.583, -1.206, 1.593, -0.047, -0.902, -0.081, -0.423
18.625, -1.215, 1.593, -0.041, -0.902, -0.081, -0.425
18.667, -1.224, 1.593, -0.035, -0.901, -0.081, -0.426
18.708, -1.233, 1.593, -0.029, -0.900, -0.081, -0.429
18.750, -1.242, 1.593, -0.024, -0.898, -0.081, -0.432
18.792, -1.251, 1.593, -0.018, -0.897, -0.082, -0.435
18.833, -1.260, 1.593, -0.012, -0.895, -0.082, -0.439
18.875, -1.269, 1.593, -0.007, -0.893, -0.082, -0.442
18.917, -1.278, 1.593, -0.001, -0.892, -0.082, -0.445
18.958, -1.286, 1.593, 0.004, -0.889, -0.082, -0.450
19.000, -1.295, 1.593, 0.009, -0.887, -0.082, -0.454
19.042, -1.304, 1.593, 0.014, -0.885, -0.082, -0.459
19.083, -1.312, 1.593, 0.020, -0.882, -0.082, -0.463
19.125, -1.321, 1.593, 0.025, -0.880, -0.082, -0.468
19.167, -1.329, 1.593, 0.030, -0.877, -0.082, -0.473
19.208, -1.338, 1.593, 0.035, -0.874, -0.082, -0.478
19.250, -1.346, 1.593, 0.039, -0.871, -0.082, -0.484
19.292, -1.354, 1.593, 0.044, -0.868, -0.082, -0.490
19.333, -1.362, 1.593, 0.049, -0.865, -0.082, -0.495
19.375, -1.370, 1.593, 0.053, -0.862, -0.082, -0.500
19.417, -1.379, 1.593, 0.058, -0.859, -0.082, -0.506
19.458, -1.387, 1.593, 0.062, -0.855, -0.082, -0.512
19.500, -1.395, 1.593, 0.066, -0.851, -0.082, -0.518
19.542, -1.403, 1.593, 0.071, -0.847, -0.082, -0.525
19.583, -1.410, 1.593, 0.075, -0.844, -0.082, -0.530
19.625, -1.418, 1.593, 0.079, -0.840, -0.082, -0.536
19.667, -1.426, 1.593, 0.083, -0.836, -0.082, -0.542
19.708, -1.434, 1.593, 0.087, -0.832, -0.082, -0.549
19.750, -1.441, 1.593, 0.090, -0.828, -0.082, -0.555
19.792, -1.449, 1.593, 0.094, -0.823, -0.082, -0.562
19.833, -1.457, 1.593, 0.098, -0.819, -0.082, -0.568
19.875, -1.464, 1.593, 0.101, -0.815, -0.082, -0.574
19.917, -1.471, 1.593, 0.105, -0.811, -0.082, -0.580
19.958, -1.479, 1.593, 0.108, -0.806, -0.082, -0.586
20.000, -1.486, 1.593, 0.111, -0.801, -0.082, -0.592
20.042, -1.494, 1.593, 0.114, -0.797, -0.082, -0.599
20.083, -1.501, 1.593, 0.117, -0.792, -0.082, -0.605
20.125, -1.508, 1.593, 0.120, -0.788, -0.082, -0.611
20.167, -1.515, 1.593, 0.123, -0.783, -0.082, -0.617
20.208, -1.522, 1.593, 0.126, -0.778, -0.082, -0.622
20.250, -1.529, 1.593, 0.129, -0.774, -0.082, -0.628
20.292, -1.536, 1.593, 0.131, -0.769, -0.082, -0.634
20.333, -1.543, 1.593, 0.134, -0.764, -0.082, -0.640
20.375, -1.549, 1.593, 0.136, -0.759, -0.082, -0.646
20.417, -1.556, 1.593, 0.138, -0.755, -0.082, -0.651
20.458, -1.563, 1.593, 0.141, -0.750, -0.082, -0.657
20.500, -1.569, 1.593, 0.143, -0.745, -0.082, -0.662
20.542, -1.576, 1.593, 0.145, -0.740, -0.082, -0.667
20.583, -1.582, 1.593, 0.147, -0.736, -0.082, -0.672
20.625, -1.589, 1.593, 0.149, -0.731, -0.082, -0.678
20.667, -1.595, 1.593, 0.151, -0.726, -0.082, -0.683
20.708, -1.601, 1.593, 0.153, -0.721, -0.082, -0.688
20.750, -1.607, 1.593, 0.155, -0.716, -0.082, -0.693
20.792, -1.614, 1.593, 0.157, -0.712, -0.082, -0.698
20.833, -1.620, 1.593, 0.159, -0.707, -0.082, -0.703
20.875, -1.626, 1.593, 0.160, -0.702, -0.082, -0.707
20.917, -1.632, 1.593, 0.162, -0.697, -0.082, -0.712
20.958, -1.638, 1.593, 0.163, -0.693, -0.082, -0.717
21.000, -1.645, 1.593, 0.165, -0.688, -0.082, -0.721
21.042, -1.651, 1.593, 0.166, -0.683, -0.082, -0.726
21.083, -1.657, 1.593, 0.168, -0.678, -0.082, -0.730
21.125, -1.663, 1.593, 0.169, -0.673, -0.082, -0.735
21.167, -1.669, 1.593, 0.171, -0.668, -0.082, -0.739
21.208, -1.675, 1.593, 0.172, -0.664, -0.082, -0.744
21.250, -1.681, 1.593, 0.173, -0.659, -0.082, -0.748
21.292, -1.687, 1.593, 0.175, -0.654, -0.082, -0.752
21.333, -1.693, 1.593, 0.176, -0.649, -0.082, -0.756
21.375, -1.699, 1.593, 0.177, -0.644, -0.082, -0.761
21.417, -1.705, 1.593, 0.178, -0.639, -0.082, -0.765
21.458, -1.712, 1.593, 0.179, -0.634, -0.082, -0.769
21.500, -1.718, 1.593, 0.180, -0.629, -0.082, -0.773
21.542, -1.724, 1.593, 0.181, -0.624, -0.082, -0.777
21.583, -1.730, 1.593, 0.182, -0.619, -0.082, -0.781
21.625, -1.737, 1.593, 0.183, -0.614, -0.082, -0.785
21.667, -1.743, 1.593, 0.184, -0.609, -0.082, -0.789
21.708, -1.749, 1.593, 0.185, -0.604, -0.082, -0.793
21.750, -1.756, 1.593, 0.185, -0.598, -0.082, -0.797
21.792, -1.762, 1.593, 0.186, -0.593, -0.082, -0.801
21.833, -1.769, 1.593, 0.187, -0.588, -0.082, -0.805
21.875, -1.775, 1.593, 0.188, -0.582, -0.082, -0.809
21.917, -1.782, 1.593, 0.188, -0.577, -0.082, -0.813
21.958, -1.789, 1.593, 0.189, -0.571, -0.082, -0.817
22.000, -1.795, 1.593, 0.190, -0.566, -0.082, -0.820
22.042, -1.802, 1.593, 0.190, -0.560, -0.082, -0.824
22.083, -1.809, 1.593, 0.190, -0.555, -0.082, -0.828
22.125, -1.816, 1.593, 0.191, -0.549, -0.082, -0.832
22.167, -1.823, 1.593, 0.191, -0.544, -0.082, -0.835
22.208, -1.831, 1.593, 0.191, -0.538, -0.082, -0.839
22.250, -1.838, 1.593, 0.192, -0.532, -0.082, -0.843
22.292, -1.845, 1.593, 0.192, -0.526, -0.082, -0.846
22.333, -1.852, 1.593, 0.192, -0.520, -0.082, -0.850
22.375, -1.860, 1.593, 0.192, -0.514, -0.082, -0.854
22.417, -1.867, 1.593, 0.192, -0.509, -0.082, -0.857
22.458, -1.875, 1.593, 0.192, -0.503, -0.082, -0.861
22.500, -1.882, 1.593, 0.192, -0.497, -0.082, -0.864
22.542, -1.890, 1.593, 0.192, -0.491, -0.082, -0.868
22.583, -1.898, 1.593, 0.192, -0.484, -0.082, -0.871
22.625, -1.906, 1.593, 0.192, -0.478, -0.082, -0.874
22.667, -1.914, 1.593, 0.192, -0.472, -0.082, -0.878
22.708, -1.922, 1.593, 0.192, -0.466, -0.082, -0.881
22.750, -1.930, 1.593, 0.191, -0.460, -0.082, -0.884
22.792, -1.938, 1.593, 0.191, -0.454, -0.082, -0.887
22.833, -1.946, 1.593, 0.190, -0.447, -0.082, -0.891
22.875, -1.954, 1.593, 0.190, -0.441, -0.082, -0.894
22.917, -1.962, 1.593, 0.189, -0.435, -0.082, -0.897
22.958, -1.971, 1.593, 0.188, -0.428, -0.082, -0.900
23.000, -1.979, 1.593, 0.188, -0.422, -0.082, -0.903
23.042, -1.987, 1.593, 0.187, -0.416, -0.082, -0.906
23.083, -1.996, 1.593, 0.186, -0.409, -0.082, -0.909
23.125, -2.005, 1.593, 0.185, -0.403, -0.082, -0.912
23.167, -2.013, 1.593, 0.184, -0.396, -0.082, -0.914
23.208, -2.022, 1.593, 0.183, -0.390, -0.082, -0.917
23.250, -2.031, 1.593, 0.182, -0.383, -0.082, -0.920
23.292, -2.039, 1.593, 0.180, -0.377, -0.082, -0.923
23.333, -2.048, 1.593, 0.179, -0.370, -0.082, -0.925
23.375, -2.057, 1.593, 0.177, -0.363, -0.082, -0.928
23.417, -2.066, 1.593, 0.176, -0.357, -0.082, -0.931
23.458, -2.075, 1.593, 0.174, -0.350, -0.082, -0.933
23.500, -2.084, 1.593, 0.173, -0.343, -0.082, -0.936
23.542, -2.093, 1.593, 0.171, -0.336, -0.082, -0.938
23.583, -2.102, 1.593, 0.169, -0.330, -0.082, -0.941
23.625, -2.112, 1.593, 0.167, -0.323, -0.082, -0.943
23.667, -2.121, 1.593, 0.165, -0.316, -0.082, -0.945
23.708, -2.130, 1.593, 0.163, -0.309, -0.082, -0.948
23.750, -2.140, 1.593, 0.161, -0.302, -0.082, -0.950
23.792, -2.149, 1.593, 0.159, -0.294, -0.082, -0.952
23.833, -2.158, 1.593, 0.157, -0.287, -0.082, -0.954
23.875, -2.168, 1.593, 0.154, -0.280, -0.082, -0.956
23.917, -2.177, 1.593, 0.152, -0.273, -0.082, -0.959
23.958, -2.187, 1.593, 0.149, -0.265, -0.082, -0.961
24.000, -2.197, 1.593, 0.147, -0.258, -0.082, -0.963
24.042, -2.206, 1.593, 0.144, -0.250, -0.082, -0.965
24.083, -2.216, 1.593, 0.141, -0.243, -0.082, -0.967
24.125, -2.226, 1.593, 0.138, -0.235, -0.082, -0.969
24.167, -2.235, 1.593, 0.135, -0.227, -0.082, -0.970
24.208, -2.245, 1.593, 0.132, -0.219, -0.082, -0.972
24.250, -2.255, 1.593, 0.129, -0.211, -0.082, -0.974
24.292, -2.265, 1.593, 0.125, -0.203, -0.082, -0.976
24.333, -2.275, 1.593, 0.122, -0.195, -0.082, -0.977
24.375, -2.285, 1.593, 0.118, -0.187, -0.082, -0.979
24.417, -2.295, 1.593, 0.115, -0.178, -0.082, -0.981
24.458, -2.305, 1.593, 0.111, -0.170, -0.082, -0.982
24.500, -2.315, 1.593, 0.108, -0.161, -0.082, -0.984
24.542, -2.324, 1.593, 0.103, -0.152, -0.082, -0.985
24.583, -2.334, 1.593, 0.099, -0.143, -0.082, -0.986
24.625, -2.344, 1.593, 0.095, -0.134, -0.082, -0.988
24.667, -2.354, 1.593, 0.091, -0.125, -0.082, -0.989
24.708, -2.365, 1.593, 0.087, -0.116, -0.082, -0.990
24.750, -2.375, 1.593, 0.082, -0.106, -0.083, -0.991
24.792, -2.385, 1.593, 0.078, -0.097, -0.083, -0.992
24.833, -2.395, 1.593, 0.073, -0.087, -0.083, -0.993
24.875, -2.405, 1.593, 0.068, -0.077, -0.083, -0.994
24.917, -2.415, 1.593, 0.063, -0.067, -0.083, -0.994
24.958, -2.425, 1.593, 0.058, -0.057, -0.083, -0.995
25.000, -2.435, 1.593, 0.053, -0.046, -0.083, -0.995
25.042, -2.445, 1.593, 0.048, -0.036, -0.083, -0.996
25.083, -2.455, 1.593, 0.042, -0.025, -0.083, -0.996
25.125, -2.465, 1.593, 0.037, -0.014, -0.083, -0.996
25.167, -2.475, 1.593, 0.031, -0.003, -0.083, -0.997
25.208, -2.485, 1.593, 0.025, 0.008, -0.083, -0.996
25.250, -2.495, 1.593, 0.019, 0.020, -0.083, -0.996
25.292, -2.505, 1.593, 0.013, 0.031, -0.084, -0.996
25.333, -2.515, 1.593, 0.007, 0.043, -0.084, -0.996
25.375, -2.525, 1.593, 0.001, 0.055, -0.084, -0.995
25.417, -2.534, 1.593, -0.006, 0.067, -0.084, -0.994
25.458, -2.544, 1.593, -0.012, 0.080, -0.084, -0.993
25.500, -2.554, 1.593, -0.019, 0.092, -0.084, -0.992
25.542, -2.564, 1.593, -0.026, 0.105, -0.084, -0.991
25.583, -2.573, 1.593, -0.033, 0.118, -0.084, -0.989
25.625, -2.583, 1.593, -0.040, 0.131, -0.085, -0.988
25.667, -2.593, 1.593, -0.047, 0.144, -0.085, -0.986
25.708, -2.602, 1.593, -0.055, 0.157, -0.085, -0.984
25.750, -2.612, 1.593, -0.063, 0.171, -0.085, -0.982
25.792, -2.621, 1.593, -0.071, 0.184, -0.085, -0.979
25.833, -2.630, 1.593, -0.078, 0.198, -0.085, -0.976
25.875, -2.640, 1.592, -0.087, 0.212, -0.085, -0.974
25.917, -2.649, 1.592, -0.095, 0.226, -0.086, -0.970
25.958, -2.658, 1.592, -0.103, 0.240, -0.086, -0.967
26.000, -2.667, 1.592, -0.112, 0.254, -0.086, -0.963
26.042, -2.676, 1.592, -0.121, 0.268, -0.086, -0.959
26.083, -2.685, 1.592, -0.130, 0.282, -0.086, -0.955
26.125, -2.693, 1.592, -0.139, 0.297, -0.087, -0.951
26.167, -2.702, 1.592, -0.148, 0.311, -0.087, -0.946
26.208, -2.711, 1.592, -0.158, 0.325, -0.087, -0.942
26.250, -2.719, 1.591, -0.167, 0.339, -0.087, -0.937
26.292, -2.727, 1.591, -0.177, 0.353, -0.088, -0.931
26.333, -2.736, 1.591, -0.187, 0.367, -0.088, -0.926
26.375, -2.744, 1.591, -0.197, 0.381, -0.088, -0.920
26.417, -2.752, 1.591, -0.208, 0.395, -0.088, -0.915
26.458, -2.759, 1.591, -0.218, 0.408, -0.088, -0.909
26.500, -2.767, 1.590, -0.229, 0.422, -0.089, -0.902
26.542, -2.775, 1.590, -0.240, 0.435, -0.089, -0.896
26.583, -2.782, 1.590, -0.251, 0.448, -0.089, -0.889
26.625, -2.790, 1.590, -0.262, 0.461, -0.089, -0.883
26.667, -2.797, 1.589, -0.273, 0.474, -0.090, -0.876
26.708, -2.804, 1.589, -0.285, 0.487, -0.090, -0.869
26.750, -2.811, 1.589, -0.297, 0.499, -0.090, -0.862
26.792, -2.818, 1.589, -0.309, 0.511, -0.090, -0.855
26.833, -2.825, 1.588, -0.321, 0.523, -0.090, -0.848
26.875, -2.831, 1.588, -0.333, 0.534, -0.091, -0.840
26.917, -2.837, 1.588, -0.346, 0.546, -0.091, -0.833
26.958, -2.844, 1.587, -0.358, 0.557, -0.091, -0.825
27.000, -2.850, 1.587, -0.371, 0.568, -0.091, -0.818
27.042, -2.856, 1.587, -0.384, 0.578, -0.092, -0.811
27.083, -2.862, 1.586, -0.397, 0.589, -0.092, -0.803
27.125, -2.867, 1.586, -0.410, 0.599, -0.092, -0.795
27.167, -2.873, 1.585, -0.424, 0.609, -0.092, -0.788
27.208, -2.878, 1.585, -0.437, 0.618, -0.092, -0.781
27.250, -2.883, 1.584, -0.451, 0.628, -0.092, -0.773
27.292, -2.889, 1.584, -0.465, 0.637, -0.093, -0.766
27.333, -2.893, 1.583, -0.479, 0.645, -0.093, -0.758
27.375, -2.898, 1.583, -0.493, 0.654, -0.093, -0.751
27.417, -2.903, 1.582, -0.507, 0.662, -0.093, -0.744
27.458, -2.907, 1.582, -0.521, 0.670, -0.093, -0.736
27.500, -2.911, 1.581, -0.536, 0.678, -0.094, -0.729
27.542, -2.916, 1.581, -0.551, 0.685, -0.094, -0.722
27.583, -2.920, 1.580, -0.565, 0.693, -0.094, -0.715
27.625, -2.924, 1.579, -0.580, 0.700, -0.094, -0.708
27.667, -2.927, 1.579, -0.595, 0.706, -0.094, -0.701
27.708, -2.931, 1.578, -0.610, 0.713, -0.094, -0.695
27.750, -2.935, 1.577, -0.626, 0.720, -0.095, -0.688
27.792, -2.938, 1.577, -0.641, 0.726, -0.095, -0.681
27.833, -2.941, 1.576, -0.656, 0.732, -0.095, -0.675
27.875, -2.944, 1.575, -0.672, 0.738, -0.095, -0.668
27.917, -2.947, 1.574, -0.688, 0.743, -0.095, -0.662
27.958, -2.950, 1.573, -0.703, 0.749, -0.095, -0.656
28.000, -2.953, 1.573, -0.719, 0.754, -0.096, -0.650
28.042, -2.955, 1.572, -0.735, 0.759, -0.096, -0.644
28.083, -2.958, 1.571, -0.751, 0.764, -0.096, -0.638
28.125, -2.960, 1.570, -0.767, 0.769, -0.096, -0.632
28.167, -2.962, 1.569, -0.784, 0.773, -0.096, -0.627
28.208, -2.965, 1.568, -0.800, 0.778, -0.097, -0.621
28.250, -2.966, 1.567, -0.816, 0.782, -0.097, -0.616
28.292, -2.968, 1.566, -0.833, 0.786, -0.097, -0.610
28.333, -2.970, 1.565, -0.849, 0.790, -0.097, -0.605
28.375, -2.972, 1.564, -0.866, 0.794, -0.097, -0.600
28.417, -2.973, 1.563, -0.883, 0.798, -0.097, -0.595
28.458, -2.974, 1.562, -0.900, 0.802, -0.098, -0.590
28.500, -2.976, 1.561, -0.916, 0.805, -0.098, -0.585
28.542, -2.977, 1.560, -0.933, 0.809, -0.098, -0.580
28.583, -2.978, 1.559, -0.950, 0.812, -0.098, -0.575
28.625, -2.979, 1.558, -0.968, 0.815, -0.098, -0.571
28.667, -2.980, 1.557, -0.985, 0.818, -0.099, -0.566
28.708, -2.981, 1.556, -1.002, 0.821, -0.099, -0.562
28.750, -2.982, 1.554, -1.019, 0.824, -0.099, -0.557
28.792, -2.982, 1.553, -1.037, 0.827, -0.099, -0.553
28.833, -2.983, 1.552, -1.054, 0.830, -0.099, -0.549
28.875, -2.983, 1.551, -1.072, 0.833, -0.100, -0.545
28.917, -2.983, 1.549, -1.089, 0.835, -0.100, -0.540
28.958, -2.984, 1.548, -1.107, 0.838, -0.100, -0.536
29.000, -2.984, 1.547, -1.124, 0.841, -0.100, -0.532
29.042, -2.984, 1.545, -1.142, 0.843, -0.100, -0.528
29.083, -2.984, 1.544, -1.160, 0.846, -0.101, -0.524
29.125, -2.984, 1.543, -1.178, 0.848, -0.101, -0.520
29.167, -2.984, 1.541, -1.195, 0.850, -0.101, -0.516
29.208, -2.983, 1.540, -1.213, 0.853, -0.101, -0.513
29.250, -2.983, 1.538, -1.231, 0.855, -0.101, -0.509
29.292, -2.983, 1.537, -1.249, 0.857, -0.101, -0.505
29.333, -2.982, 1.535, -1.267, 0.859, -0.101, -0.501
29.375, -2.982, 1.534, -1.286, 0.862, -0.101, -0.497
29.417, -2.981, 1.532, -1.304, 0.864, -0.102, -0.493
29.458, -2.980, 1.531, -1.322, 0.866, -0.102, -0.490
29.500, -2.979, 1.529, -1.340, 0.868, -0.102, -0.486
29.542, -2.978, 1.528, -1.359, 0.870, -0.102, -0.482
29.583, -2.977, 1.526, -1.377, 0.872, -0.102, -0.478
29.625, -2.976, 1.525, -1.395, 0.874, -0.102, -0.474
29.667, -2.975, 1.523, -1.414, 0.876, -0.102, -0.471
29.708, -2.974, 1.521, -1.432, 0.878, -0.102, -0.467
29.750, -2.973, 1.520, -1.451, 0.880, -0.102, -0.463
29.792, -2.971, 1.518, -1.469, 0.883, -0.102, -0.459
29.833, -2.970, 1.516, -1.488, 0.885, -0.102, -0.455
29.875, -2.968, 1.515, -1.506, 0.887, -0.102, -0.451
29.917, -2.967, 1.513, -1.525, 0.889, -0.102, -0.447
29.958, -2.965, 1.511, -1.544, 0.891, -0.101, -0.443
30.000, -2.963, 1.509, -1.562, 0.893, -0.101, -0.439
30.042, -2.961, 1.508, -1.581, 0.895, -0.101, -0.435
30.083, -2.959, 1.506, -1.600, 0.897, -0.101, -0.431
30.125, -2.957, 1.504, -1.618, 0.899, -0.101, -0.427
30.167, -2.955, 1.502, -1.637, 0.901, -0.100, -0.423
30.208, -2.952, 1.500, -1.656, 0.903, -0.100, -0.419
30.250, -2.950, 1.499, -1.675, 0.905, -0.100, -0.414
30.292, -2.948, 1.497, -1.694, 0.907, -0.099, -0.410
30.333, -2.945, 1.495, -1.713, 0.909, -0.099, -0.405
30.375, -2.942, 1.493, -1.732, 0.911, -0.099, -0.401
30.417, -2.940, 1.491, -1.750, 0.913, -0.098, -0.396
30.458, -2.937, 1.489, -1.769, 0.915, -0.098, -0.391
30.500, -2.934, 1.488, -1.788, 0.917, -0.097, -0.386
30.542, -2.931, 1.486, -1.807, 0.919, -0.097, -0.381
30.583, -2.928, 1.484, -1.826, 0.921, -0.096, -0.376
30.625, -2.924, 1.482, -1.845, 0.924, -0.095, -0.371
30.667, -2.921, 1.480, -1.864, 0.926, -0.095, -0.366
30.708, -2.917, 1.478, -1.883, 0.928, -0.094, -0.361
30.750, -2.914, 1.476, -1.902, 0.930, -0.093, -0.355
30.792, -2.910, 1.475, -1.922, 0.932, -0.093, -0.350
30.833, -2.906, 1.473, -1.941, 0.934, -0.092, -0.344
30.875, -2.902, 1.471, -1.960, 0.937, -0.091, -0.339
30.917, -2.898, 1.469, -1.979, 0.939, -0.090, -0.333
30.958, -2.894, 1.467, -1.998, 0.941, -0.089, -0.327
31.000, -2.890, 1.466, -2.017, 0.943, -0.088, -0.321
31.042, -2.885, 1.464, -2.036, 0.945, -0.087, -0.315
31.083, -2.881, 1.462, -2.055, 0.947, -0.086, -0.309
31.125, -2.876, 1.460, -2.074, 0.949, -0.085, -0.303
31.167, -2.871, 1.459, -2.093, 0.951, -0.084, -0.297
31.208, -2.866, 1.457, -2.112, 0.953, -0.083, -0.290
31.250, -2.861, 1.455, -2.131, 0.955, -0.082, -0.284
31.292, -2.856, 1.453, -2.150, 0.957, -0.081, -0.277
31.333, -2.851, 1.452, -2.169, 0.959, -0.080, -0.271
31.375, -2.845, 1.450, -2.188, 0.961, -0.079, -0.264
31.417, -2.840, 1.448, -2.207, 0.963, -0.077, -0.258
31.458, -2.834, 1.447, -2.226, 0.965, -0.076, -0.251
31.500, -2.828, 1.445, -2.245, 0.967, -0.075, -0.244
31.542, -2.822, 1.444, -2.264, 0.969, -0.074, -0.237
31.583, -2.816, 1.442, -2.283, 0.970, -0.072, -0.230
31.625, -2.809, 1.441, -2.302, 0.972, -0.071, -0.223
31.667, -2.803, 1.439, -2.321, 0.974, -0.070, -0.216
31.708, -2.796, 1.438, -2.340, 0.976, -0.068, -0.209
31.750, -2.789, 1.436, -2.359, 0.977, -0.067, -0.202
31.792, -2.782, 1.435, -2.378, 0.979, -0.065, -0.195
31.833, -2.775, 1.434, -2.397, 0.980, -0.064, -0.187
31.875, -2.768, 1.432, -2.416, 0.982, -0.063, -0.180
31.917, -2.761, 1.431, -2.435, 0.983, -0.061, -0.173
31.958, -2.753, 1.430, -2.453, 0.984, -0.060, -0.165
32.000, -2.745, 1.429, -2.472, 0.986, -0.058, -0.158
32.042, -2.737, 1.427, -2.491, 0.987, -0.057, -0.150
32.083, -2.729, 1.426, -2.510, 0.988, -0.055, -0.143
32.125, -2.721, 1.425, -2.528, 0.989, -0.054, -0.135
32.167, -2.713, 1.424, -2.547, 0.990, -0.052, -0.128
32.208, -2.704, 1.423, -2.565, 0.991, -0.051, -0.120
32.250, -2.696, 1.422, -2.584, 0.992, -0.049, -0.113
32.292, -2.687, 1.421, -2.602, 0.993, -0.048, -0.105
32.333, -2.678, 1.420, -2.621, 0.994, -0.046, -0.098
32.375, -2.669, 1.420, -2.639, 0.995, -0.045, -0.090
32.417, -2.659, 1.419, -2.658, 0.996, -0.043, -0.082
32.458, -2.650, 1.418, -2.676, 0.996, -0.041, -0.075
32.500, -2.640, 1.417, -2.694, 0.997, -0.040, -0.067
32.542, -2.631, 1.417, -2.712, 0.997, -0.038, -0.060
32.583, -2.621, 1.416, -2.731, 0.998, -0.037, -0.052
32.625, -2.611, 1.416, -2.749, 0.998, -0.035, -0.044
32.667, -2.600, 1.415, -2.767, 0.999, -0.034, -0.037
32.708, -2.590, 1.415, -2.785, 0.999, -0.032, -0.029
32.750, -2.580, 1.414, -2.803, 0.999, -0.030, -0.021
32.792, -2.569, 1.414, -2.821, 0.999, -0.029, -0.014
32.833, -2.558, 1.414, -2.838, 1.000, -0.027, -0.006
32.875, -2.547, 1.414, -2.856, 1.000, -0.026, 0.001
32.917, -2.536, 1.414, -2.874, 1.000, -0.024, 0.009
32.958, -2.525, 1.413, -2.892, 1.000, -0.023, 0.017
33.000, -2.513, 1.413, -2.909, 0.999, -0.021, 0.024
33.042, -2.502, 1.414, -2.927, 0.999, -0.020, 0.032
33.083, -2.490, 1.414, -2.944, 0.999, -0.018, 0.039
33.125, -2.478, 1.414, -2.961, 0.999, -0.017, 0.047
33.167, -2.466, 1.414, -2.979, 0.998, -0.015, 0.054
33.208, -2.454, 1.414, -2.996, 0.998, -0.014, 0.062
33.250, -2.442, 1.415, -3.013, 0.998, -0.012, 0.069
33.292, -2.429, 1.415, -3.030, 0.997, -0.011, 0.076
33.333, -2.416, 1.416, -3.047, 0.996, -0.010, 0.084
33.375, -2.404, 1.416, -3.064, 0.996, -0.008, 0.091
33.417, -2.391, 1.417, -3.081, 0.995, -0.007, 0.098
33.458, -2.378, 1.417, -3.098, 0.994, -0.006, 0.105
33.500, -2.365, 1.418, -3.114, 0.994, -0.004, 0.113
33.542, -2.351, 1.419, -3.131, 0.993, -0.003, 0.120
33.583, -2.338, 1.420, -3.148, 0.992, -0.002, 0.127
33.625, -2.324, 1.421, -3.164, 0.991, -0.001, 0.134
33.667, -2.311, 1.422, -3.180, 0.990, 0.000, 0.140
33.708, -2.297, 1.423, -3.197, 0.989, 0.001, 0.147
33.750, -2.283, 1.424, -3.213, 0.988, 0.002, 0.154
33.792, -2.269, 1.425, -3.229, 0.987, 0.003, 0.160
33.833, -2.255, 1.426, -3.245, 0.986, 0.004, 0.167
33.875, -2.240, 1.427, -3.261, 0.985, 0.005, 0.173
33.917, -2.226, 1.429, -3.277, 0.984, 0.006, 0.179
33.958, -2.211, 1.430, -3.293, 0.983, 0.007, 0.185
34.000, -2.196, 1.432, -3.309, 0.982, 0.007, 0.191
