Time, x, y, z, view_x, view_y, view_z
-1, -1.143, 1.900, -11.929, 0, 0, 0
-2, -1.143, 1.900, -10.929, 0, 0, 0
-3, -2.143, 0.900, -11.929, 0, 0, 0
-4, -0.143, 1.900, -11.929, 0, 0, 0
-5, -2.143, 1.900, -10.929, 0, 0, 0
0.000, -0.316, 1.138, -4.478, -0.110, 0.101, -0.989
0.042, -0.316, 1.138, -4.478, -0.110, 0.101, -0.989
0.083, -0.316, 1.138, -4.478, -0.110, 0.101, -0.989
0.125, -0.316, 1.138, -4.479, -0.110, 0.101, -0.989
0.167, -0.316, 1.138, -4.479, -0.110, 0.101, -0.989
0.208, -0.316, 1.138, -4.479, -0.110, 0.101, -0.989
0.250, -0.316, 1.138, -4.480, -0.110, 0.101, -0.989
0.292, -0.316, 1.138, -4.480, -0.110, 0.101, -0.989
0.333, -0.316, 1.138, -4.481, -0.110, 0.101, -0.989
0.375, -0.316, 1.137, -4.481, -0.110, 0.101, -0.989
0.417, -0.316, 1.137, -4.482, -0.110, 0.101, -0.989
0.458, -0.316, 1.137, -4.483, -0.110, 0.101, -0.989
0.500, -0.316, 1.137, -4.484, -0.110, 0.101, -0.989
0.542, -0.316, 1.137, -4.485, -0.110, 0.101, -0.989
0.583, -0.316, 1.137, -4.486, -0.110, 0.101, -0.989
0.625, -0.316, 1.137, -4.487, -0.110, 0.101, -0.989
0.667, -0.316, 1.137, -4.488, -0.110, 0.101, -0.989
0.708, -0.316, 1.137, -4.490, -0.110, 0.101, -0.989
0.750, -0.316, 1.137, -4.491, -0.110, 0.101, -0.989
0.792, -0.316, 1.136, -4.493, -0.110, 0.102, -0.989
0.833, -0.316, 1.136, -4.494, -0.110, 0.102, -0.989
0.875, -0.316, 1.136, -4.496, -0.110, 0.102, -0.989
0.917, -0.316, 1.136, -4.498, -0.110, 0.102, -0.989
0.958, -0.316, 1.136, -4.499, -0.110, 0.102, -0.989
1.000, -0.316, 1.136, -4.501, -0.110, 0.102, -0.989
1.042, -0.316, 1.136, -4.503, -0.110, 0.102, -0.989
1.083, -0.316, 1.135, -4.505, -0.110, 0.102, -0.989
1.125, -0.317, 1.135, -4.507, -0.110, 0.102, -0.989
1.167, -0.317, 1.135, -4.509, -0.110, 0.102, -0.989
1.208, -0.317, 1.135, -4.512, -0.110, 0.102, -0.989
1.250, -0.317, 1.135, -4.514, -0.110, 0.102, -0.989
1.292, -0.317, 1.134, -4.516, -0.110, 0.102, -0.989
1.333, -0.317, 1.134, -4.519, -0.110, 0.102, -0.989
1.375, -0.317, 1.134, -4.521, -0.110, 0.102, -0.989
1.417, -0.317, 1.134, -4.524, -0.110, 0.102, -0.989
1.458, -0.317, 1.133, -4.527, -0.110, 0.102, -0.989
1.500, -0.317, 1.133, -4.530, -0.110, 0.102, -0.989
1.542, -0.317, 1.133, -4.532, -0.110, 0.103, -0.989
1.583, -0.317, 1.133, -4.535, -0.110, 0.103, -0.989
1.625, -0.317, 1.132, -4.538, -0.111, 0.103, -0.989
1.667, -0.317, 1.132, -4.541, -0.111, 0.103, -0.989
1.708, -0.317, 1.132, -4.545, -0.111, 0.103, -0.989
1.750, -0.317, 1.131, -4.548, -0.111, 0.103, -0.989
1.792, -0.317, 1.131, -4.551, -0.111, 0.103, -0.989
1.833, -0.317, 1.131, -4.555, -0.111, 0.103, -0.988
1.875, -0.317, 1.131, -4.558, -0.111, 0.103, -0.988
1.917, -0.317, 1.130, -4.561, -0.111, 0.103, -0.988
1.958, -0.317, 1.130, -4.565, -0.111, 0.103, -0.988
2.000, -0.317, 1.130, -4.569, -0.111, 0.103, -0.988
2.042, -0.317, 1.129, -4.572, -0.111, 0.104, -0.988
2.083, -0.317, 1.129, -4.576, -0.111, 0.104, -0.988
2.125, -0.317, 1.129, -4.580, -0.111, 0.104, -0.988
2.167, -0.317, 1.128, -4.584, -0.111, 0.104, -0.988
2.208, -0.317, 1.128, -4.588, -0.111, 0.104, -0.988
2.250, -0.317, 1.127, -4.592, -0.111, 0.104, -0.988
2.292, -0.317, 1.127, -4.596, -0.111, 0.104, -0.988
2.333, -0.317, 1.127, -4.601, -0.111, 0.104, -0.988
2.375, -0.317, 1.126, -4.605, -0.111, 0.104, -0.988
2.417, -0.317, 1.126, -4.609, -0.112, 0.105, -0.988
2.458, -0.317, 1.125, -4.614, -0.112, 0.105, -0.988
2.500, -0.317, 1.125, -4.618, -0.112, 0.105, -0.988
2.542, -0.317, 1.125, -4.623, -0.112, 0.105, -0.988
2.583, -0.317, 1.124, -4.628, -0.112, 0.105, -0.988
2.625, -0.317, 1.124, -4.632, -0.112, 0.105, -0.988
2.667, -0.317, 1.123, -4.637, -0.112, 0.105, -0.988
2.708, -0.317, 1.123, -4.642, -0.112, 0.105, -0.988
2.750, -0.317, 1.122, -4.647, -0.112, 0.105, -0.988
2.792, -0.317, 1.122, -4.652, -0.112, 0.106, -0.988
2.833, -0.318, 1.122, -4.657, -0.112, 0.106, -0.988
2.875, -0.318, 1.121, -4.662, -0.112, 0.106, -0.988
2.917, -0.318, 1.121, -4.668, -0.112, 0.106, -0.988
2.958, -0.318, 1.120, -4.673, -0.112, 0.106, -0.988
3.000, -0.318, 1.120, -4.678, -0.112, 0.106, -0.988
3.042, -0.318, 1.119, -4.684, -0.113, 0.106, -0.988
3.083, -0.318, 1.119, -4.689, -0.113, 0.107, -0.988
3.125, -0.318, 1.118, -4.695, -0.113, 0.107, -0.988
3.167, -0.318, 1.118, -4.700, -0.113, 0.107, -0.988
3.208, -0.318, 1.117, -4.706, -0.113, 0.107, -0.988
3.250, -0.318, 1.117, -4.712, -0.113, 0.107, -0.988
3.292, -0.318, 1.116, -4.718, -0.113, 0.107, -0.988
3.333, -0.318, 1.116, -4.724, -0.113, 0.108, -0.988
3.375, -0.318, 1.115, -4.730, -0.113, 0.108, -0.988
3.417, -0.318, 1.115, -4.736, -0.113, 0.108, -0.988
3.458, -0.318, 1.114, -4.742, -0.113, 0.108, -0.988
3.500, -0.318, 1.114, -4.748, -0.114, 0.108, -0.988
3.542, -0.318, 1.113, -4.754, -0.114, 0.108, -0.988
3.583, -0.318, 1.113, -4.760, -0.114, 0.108, -0.988
3.625, -0.318, 1.112, -4.767, -0.114, 0.109, -0.988
3.667, -0.318, 1.112, -4.773, -0.114, 0.109, -0.988
3.708, -0.318, 1.111, -4.780, -0.114, 0.109, -0.987
3.750, -0.318, 1.111, -4.786, -0.114, 0.109, -0.987
3.792, -0.318, 1.110, -4.793, -0.114, 0.109, -0.987
3.833, -0.317, 1.109, -4.800, -0.114, 0.109, -0.987
3.875, -0.317, 1.109, -4.807, -0.114, 0.110, -0.987
3.917, -0.317, 1.108, -4.813, -0.115, 0.110, -0.987
3.958, -0.317, 1.108, -4.820, -0.115, 0.110, -0.987
4.000, -0.317, 1.107, -4.827, -0.115, 0.110, -0.987
4.042, -0.317, 1.107, -4.834, -0.115, 0.110, -0.987
4.083, -0.317, 1.106, -4.841, -0.115, 0.111, -0.987
4.125, -0.317, 1.105, -4.849, -0.115, 0.111, -0.987
4.167, -0.317, 1.105, -4.856, -0.115, 0.111, -0.987
4.208, -0.317, 1.104, -4.863, -0.115, 0.111, -0.987
4.250, -0.317, 1.104, -4.870, -0.116, 0.111, -0.987
4.292, -0.317, 1.103, -4.878, -0.116, 0.112, -0.987
4.333, -0.317, 1.102, -4.885, -0.116, 0.112, -0.987
4.375, -0.317, 1.102, -4.893, -0.116, 0.112, -0.987
4.417, -0.317, 1.101, -4.900, -0.116, 0.112, -0.987
4.458, -0.317, 1.101, -4.908, -0.116, 0.112, -0.987
4.500, -0.317, 1.100, -4.916, -0.116, 0.113, -0.987
4.542, -0.317, 1.099, -4.924, -0.116, 0.113, -0.987
4.583, -0.317, 1.099, -4.931, -0.117, 0.113, -0.987
4.625, -0.317, 1.098, -4.939, -0.117, 0.113, -0.987
4.667, -0.317, 1.097, -4.947, -0.117, 0.113, -0.987
4.708, -0.317, 1.097, -4.955, -0.117, 0.114, -0.987
4.750, -0.316, 1.096, -4.963, -0.117, 0.114, -0.987
4.792, -0.316, 1.096, -4.972, -0.117, 0.114, -0.987
4.833, -0.316, 1.095, -4.980, -0.117, 0.114, -0.986
4.875, -0.316, 1.094, -4.988, -0.118, 0.114, -0.986
4.917, -0.316, 1.094, -4.996, -0.118, 0.115, -0.986
4.958, -0.316, 1.093, -5.005, -0.118, 0.115, -0.986
5.000, -0.315, 1.093, -5.013, -0.118, 0.115, -0.986
5.042, -0.315, 1.092, -5.022, -0.118, 0.115, -0.986
5.083, -0.315, 1.091, -5.030, -0.118, 0.116, -0.986
5.125, -0.315, 1.091, -5.039, -0.119, 0.116, -0.986
5.167, -0.315, 1.090, -5.048, -0.119, 0.116, -0.986
5.208, -0.315, 1.089, -5.056, -0.119, 0.116, -0.986
5.250, -0.314, 1.089, -5.065, -0.119, 0.117, -0.986
5.292, -0.314, 1.088, -5.074, -0.119, 0.117, -0.986
5.333, -0.314, 1.088, -5.083, -0.119, 0.117, -0.986
5.375, -0.314, 1.087, -5.092, -0.120, 0.117, -0.986
5.417, -0.314, 1.086, -5.101, -0.120, 0.117, -0.986
5.458, -0.314, 1.086, -5.110, -0.120, 0.118, -0.986
5.500, -0.313, 1.085, -5.119, -0.120, 0.118, -0.986
5.542, -0.313, 1.084, -5.129, -0.120, 0.118, -0.986
5.583, -0.313, 1.084, -5.138, -0.120, 0.118, -0.986
5.625, -0.313, 1.083, -5.147, -0.121, 0.119, -0.986
5.667, -0.313, 1.082, -5.157, -0.121, 0.119, -0.986
5.708, -0.312, 1.082, -5.166, -0.121, 0.119, -0.985
5.750, -0.312, 1.081, -5.176, -0.121, 0.120, -0.985
5.792, -0.312, 1.080, -5.185, -0.121, 0.120, -0.985
5.833, -0.312, 1.080, -5.195, -0.122, 0.120, -0.985
5.875, -0.311, 1.079, -5.205, -0.122, 0.120, -0.985
5.917, -0.311, 1.078, -5.214, -0.122, 0.121, -0.985
5.958, -0.311, 1.078, -5.224, -0.122, 0.121, -0.985
6.000, -0.310, 1.077, -5.234, -0.123, 0.121, -0.985
6.042, -0.310, 1.077, -5.244, -0.123, 0.121, -0.985
6.083, -0.310, 1.076, -5.254, -0.123, 0.122, -0.985
6.125, -0.309, 1.075, -5.264, -0.123, 0.122, -0.985
6.167, -0.309, 1.075, -5.274, -0.123, 0.122, -0.985
6.208, -0.309, 1.074, -5.284, -0.124, 0.122, -0.985
6.250, -0.308, 1.074, -5.294, -0.124, 0.123, -0.985
6.292, -0.308, 1.073, -5.304, -0.124, 0.123, -0.985
6.333, -0.308, 1.072, -5.315, -0.124, 0.123, -0.985
6.375, -0.307, 1.072, -5.325, -0.125, 0.123, -0.984
6.417, -0.307, 1.071, -5.335, -0.125, 0.124, -0.984
6.458, -0.307, 1.070, -5.346, -0.125, 0.124, -0.984
6.500, -0.306, 1.070, -5.356, -0.125, 0.124, -0.984
6.542, -0.306, 1.069, -5.367, -0.126, 0.125, -0.984
6.583, -0.306, 1.068, -5.378, -0.126, 0.125, -0.984
6.625, -0.305, 1.068, -5.388, -0.126, 0.125, -0.984
6.667, -0.305, 1.067, -5.399, -0.126, 0.126, -0.984
6.708, -0.305, 1.066, -5.410, -0.127, 0.126, -0.984
6.750, -0.304, 1.066, -5.421, -0.127, 0.126, -0.984
6.792, -0.304, 1.065, -5.431, -0.127, 0.126, -0.984
6.833, -0.303, 1.065, -5.442, -0.127, 0.127, -0.984
6.875, -0.302, 1.064, -5.453, -0.128, 0.127, -0.984
6.917, -0.302, 1.064, -5.464, -0.128, 0.127, -0.984
6.958, -0.301, 1.063, -5.475, -0.128, 0.128, -0.984
7.000, -0.301, 1.062, -5.487, -0.129, 0.128, -0.983
7.042, -0.300, 1.062, -5.498, -0.129, 0.128, -0.983
7.083, -0.300, 1.061, -5.509, -0.129, 0.128, -0.983
7.125, -0.299, 1.061, -5.520, -0.129, 0.129, -0.983
7.167, -0.299, 1.060, -5.532, -0.130, 0.129, -0.983
7.208, -0.298, 1.060, -5.543, -0.130, 0.129, -0.983
7.250, -0.298, 1.059, -5.554, -0.130, 0.130, -0.983
7.292, -0.297, 1.058, -5.566, -0.131, 0.130, -0.983
7.333, -0.296, 1.058, -5.577, -0.131, 0.130, -0.983
7.375, -0.296, 1.057, -5.589, -0.131, 0.131, -0.983
7.417, -0.295, 1.057, -5.601, -0.132, 0.131, -0.983
7.458, -0.295, 1.056, -5.612, -0.132, 0.131, -0.983
7.500, -0.294, 1.055, -5.624, -0.132, 0.132, -0.982
7.542, -0.293, 1.055, -5.636, -0.133, 0.132, -0.982
7.583, -0.293, 1.054, -5.648, -0.133, 0.132, -0.982
7.625, -0.292, 1.054, -5.660, -0.133, 0.133, -0.982
7.667, -0.291, 1.054, -5.672, -0.134, 0.133, -0.982
7.708, -0.290, 1.053, -5.683, -0.134, 0.133, -0.982
7.750, -0.290, 1.053, -5.696, -0.134, 0.133, -0.982
7.792, -0.289, 1.052, -5.708, -0.135, 0.134, -0.982
7.833, -0.288, 1.052, -5.720, -0.135, 0.134, -0.982
7.875, -0.287, 1.051, -5.732, -0.136, 0.134, -0.982
7.917, -0.286, 1.051, -5.744, -0.136, 0.135, -0.982
7.958, -0.286, 1.050, -5.756, -0.136, 0.135, -0.981
8.000, -0.285, 1.050, -5.769, -0.137, 0.135, -0.981
8.042, -0.284, 1.049, -5.781, -0.137, 0.136, -0.981
8.083, -0.283, 1.049, -5.793, -0.138, 0.136, -0.981
8.125, -0.282, 1.048, -5.806, -0.138, 0.136, -0.981
8.167, -0.281, 1.048, -5.818, -0.138, 0.137, -0.981
8.208, -0.281, 1.047, -5.831, -0.139, 0.137, -0.981
8.250, -0.280, 1.047, -5.843, -0.139, 0.137, -0.981
8.292, -0.279, 1.046, -5.856, -0.140, 0.138, -0.981
8.333, -0.278, 1.046, -5.869, -0.140, 0.138, -0.980
8.375, -0.277, 1.046, -5.881, -0.140, 0.138, -0.980
8.417, -0.276, 1.045, -5.894, -0.141, 0.139, -0.980
8.458, -0.275, 1.045, -5.907, -0.141, 0.139, -0.980
8.500, -0.273, 1.045, -5.920, -0.142, 0.139, -0.980
8.542, -0.272, 1.044, -5.933, -0.142, 0.140, -0.980
8.583, -0.271, 1.044, -5.946, -0.143, 0.140, -0.980
8.625, -0.270, 1.044, -5.959, -0.143, 0.141, -0.980
8.667, -0.269, 1.043, -5.972, -0.144, 0.141, -0.980
8.708, -0.268, 1.043, -5.985, -0.144, 0.141, -0.979
8.750, -0.267, 1.043, -5.998, -0.145, 0.142, -0.979
8.792, -0.266, 1.042, -6.011, -0.145, 0.142, -0.979
8.833, -0.265, 1.042, -6.024, -0.146, 0.142, -0.979
8.875, -0.264, 1.042, -6.037, -0.146, 0.143, -0.979
8.917, -0.262, 1.041, -6.051, -0.147, 0.143, -0.979
8.958, -0.261, 1.041, -6.064, -0.147, 0.143, -0.979
9.000, -0.260, 1.041, -6.077, -0.148, 0.144, -0.979
9.042, -0.258, 1.041, -6.091, -0.148, 0.144, -0.978
9.083, -0.257, 1.041, -6.104, -0.149, 0.144, -0.978
9.125, -0.256, 1.040, -6.118, -0.149, 0.145, -0.978
9.167, -0.254, 1.040, -6.131, -0.150, 0.145, -0.978
9.208, -0.253, 1.040, -6.145, -0.151, 0.145, -0.978
9.250, -0.251, 1.040, -6.158, -0.151, 0.146, -0.978
9.292, -0.250, 1.040, -6.172, -0.152, 0.146, -0.978
9.333, -0.249, 1.040, -6.186, -0.152, 0.146, -0.977
9.375, -0.247, 1.039, -6.199, -0.153, 0.147, -0.977
9.417, -0.246, 1.039, -6.213, -0.153, 0.147, -0.977
9.458, -0.244, 1.039, -6.227, -0.154, 0.148, -0.977
9.500, -0.243, 1.039, -6.241, -0.155, 0.148, -0.977
9.542, -0.241, 1.039, -6.255, -0.155, 0.148, -0.977
9.583, -0.239, 1.039, -6.268, -0.156, 0.149, -0.977
9.625, -0.238, 1.039, -6.282, -0.157, 0.149, -0.976
9.667, -0.236, 1.039, -6.296, -0.157, 0.149, -0.976
9.708, -0.234, 1.039, -6.310, -0.158, 0.150, -0.976
9.750, -0.232, 1.039, -6.324, -0.159, 0.150, -0.976
9.792, -0.231, 1.039, -6.339, -0.159, 0.150, -0.976
9.833, -0.229, 1.039, -6.353, -0.160, 0.151, -0.976
9.875, -0.227, 1.039, -6.367, -0.161, 0.151, -0.975
9.917, -0.225, 1.039, -6.381, -0.161, 0.151, -0.975
9.958, -0.224, 1.039, -6.395, -0.162, 0.152, -0.975
10.000, -0.222, 1.039, -6.410, -0.163, 0.152, -0.975
10.042, -0.220, 1.039, -6.424, -0.163, 0.152, -0.975
10.083, -0.218, 1.039, -6.438, -0.164, 0.153, -0.975
10.125, -0.216, 1.040, -6.453, -0.165, 0.153, -0.974
10.167, -0.214, 1.040, -6.467, -0.166, 0.153, -0.974
10.208, -0.212, 1.040, -6.481, -0.167, 0.154, -0.974
10.250, -0.210, 1.040, -6.496, -0.167, 0.154, -0.974
10.292, -0.207, 1.040, -6.510, -0.168, 0.154, -0.974
10.333, -0.205, 1.041, -6.525, -0.169, 0.155, -0.973
10.375, -0.203, 1.041, -6.539, -0.170, 0.155, -0.973
10.417, -0.201, 1.041, -6.554, -0.171, 0.155, -0.973
10.458, -0.199, 1.041, -6.569, -0.171, 0.156, -0.973
10.500, -0.197, 1.042, -6.583, -0.172, 0.156, -0.973
10.542, -0.194, 1.042, -6.598, -0.173, 0.157, -0.972
10.583, -0.192, 1.042, -6.613, -0.174, 0.157, -0.972
10.625, -0.189, 1.043, -6.627, -0.175, 0.157, -0.972
10.667, -0.187, 1.043, -6.642, -0.176, 0.157, -0.972
10.708, -0.184, 1.044, -6.657, -0.177, 0.158, -0.972
10.750, -0.182, 1.044, -6.672, -0.178, 0.158, -0.971
10.792, -0.179, 1.045, -6.687, -0.179, 0.158, -0.971
10.833, -0.176, 1.045, -6.702, -0.180, 0.159, -0.971
10.875, -0.174, 1.046, -6.716, -0.180, 0.159, -0.971
10.917, -0.171, 1.046, -6.731, -0.181, 0.159, -0.970
10.958, -0.169, 1.047, -6.746, -0.182, 0.160, -0.970
11.000, -0.166, 1.047, -6.761, -0.183, 0.160, -0.970
11.042, -0.163, 1.048, -6.776, -0.184, 0.160, -0.970
11.083, -0.160, 1.049, -6.791, -0.185, 0.161, -0.969
11.125, -0.157, 1.050, -6.806, -0.187, 0.161, -0.969
11.167, -0.154, 1.051, -6.821, -0.188, 0.161, -0.969
11.208, -0.151, 1.051, -6.837, -0.189, 0.161, -0.969
11.250, -0.148, 1.052, -6.852, -0.190, 0.162, -0.968
11.292, -0.145, 1.053, -6.867, -0.191, 0.162, -0.968
11.333, -0.142, 1.054, -6.882, -0.192, 0.162, -0.968
11.375, -0.139, 1.055, -6.897, -0.193, 0.163, -0.968
11.417, -0.136, 1.055, -6.913, -0.194, 0.163, -0.967
11.458, -0.132, 1.056, -6.928, -0.195, 0.163, -0.967
11.500, -0.129, 1.057, -6.943, -0.197, 0.163, -0.967
11.542, -0.125, 1.058, -6.958, -0.198, 0.164, -0.966
11.583, -0.121, 1.060, -6.973, -0.199, 0.164, -0.966
11.625, -0.118, 1.061, -6.989, -0.200, 0.164, -0.966
11.667, -0.114, 1.062, -7.004, -0.202, 0.164, -0.966
11.708, -0.111, 1.063, -7.019, -0.203, 0.165, -0.965
11.750, -0.107, 1.064, -7.035, -0.204, 0.165, -0.965
11.792, -0.103, 1.065, -7.050, -0.206, 0.165, -0.965
11.833, -0.100, 1.066, -7.066, -0.207, 0.165, -0.964
11.875, -0.096, 1.068, -7.081, -0.208, 0.165, -0.964
11.917, -0.092, 1.069, -7.096, -0.210, 0.166, -0.964
11.958, -0.087, 1.071, -7.112, -0.211, 0.166, -0.963
12.000, -0.083, 1.072, -7.127, -0.213, 0.166, -0.963
12.042, -0.079, 1.074, -7.142, -0.214, 0.166, -0.963
12.083, -0.075, 1.075, -7.158, -0.215, 0.166, -0.962
12.125, -0.071, 1.077, -7.173, -0.217, 0.167, -0.962
12.167, -0.066, 1.078, -7.189, -0.218, 0.167, -0.962
12.208, -0.062, 1.080, -7.204, -0.220, 0.167, -0.961
12.250, -0.057, 1.081, -7.220, -0.222, 0.167, -0.961
12.292, -0.052, 1.083, -7.235, -0.223, 0.167, -0.960
12.333, -0.048, 1.085, -7.251, -0.225, 0.167, -0.960
12.375, -0.043, 1.087, -7.266, -0.226, 0.167, -0.960
12.417, -0.038, 1.089, -7.281, -0.228, 0.167, -0.959
12.458, -0.033, 1.091, -7.297, -0.230, 0.168, -0.959
12.500, -0.028, 1.092, -7.312, -0.231, 0.168, -0.958
12.542, -0.023, 1.094, -7.328, -0.233, 0.168, -0.958
12.583, -0.018, 1.096, -7.343, -0.235, 0.168, -0.957
12.625, -0.012, 1.099, -7.359, -0.237, 0.168, -0.957
12.667, -0.007, 1.101, -7.374, -0.239, 0.168, -0.957
12.708, -0.001, 1.103, -7.389, -0.240, 0.168, -0.956
12.750, 0.004, 1.105, -7.405, -0.242, 0.168, -0.956
12.792, 0.010, 1.108, -7.420, -0.244, 0.168, -0.955
12.833, 0.015, 1.110, -7.436, -0.246, 0.168, -0.955
12.875, 0.021, 1.112, -7.451, -0.248, 0.168, -0.954
12.917, 0.028, 1.115, -7.466, -0.250, 0.168, -0.954
12.958, 0.034, 1.118, -7.481, -0.252, 0.168, -0.953
13.000, 0.040, 1.120, -7.496, -0.254, 0.168, -0.953
13.042, 0.046, 1.123, -7.512, -0.256, 0.167, -0.952
13.083, 0.053, 1.126, -7.527, -0.258, 0.167, -0.951
13.125, 0.059, 1.128, -7.542, -0.261, 0.167, -0.951
13.167, 0.066, 1.131, -7.557, -0.263, 0.167, -0.950
13.208, 0.073, 1.134, -7.572, -0.265, 0.167, -0.950
13.250, 0.080, 1.137, -7.587, -0.267, 0.167, -0.949
13.292, 0.087, 1.141, -7.602, -0.270, 0.166, -0.948
13.333, 0.094, 1.144, -7.617, -0.272, 0.166, -0.948
13.375, 0.101, 1.147, -7.632, -0.274, 0.166, -0.947
13.417, 0.109, 1.150, -7.647, -0.277, 0.166, -0.947
13.458, 0.116, 1.153, -7.662, -0.279, 0.165, -0.946
13.500, 0.124, 1.157, -7.676, -0.282, 0.165, -0.945
13.542, 0.132, 1.160, -7.691, -0.284, 0.165, -0.944
13.583, 0.140, 1.164, -7.705, -0.287, 0.164, -0.944
13.625, 0.148, 1.168, -7.720, -0.289, 0.164, -0.943
